id,r2_2A3
1e728b6e12bd,-6.8897
afc6e96a08ac,-6.9016
61303856a0ed,-6.9041
87b176accd94,-6.914
003def22282c,-6.915
164b0cf84001,-6.9204
d9b5f73375b6,-6.9224
36ee0dfb7b6b,-6.9329
a82679486ad3,-6.9356
78f2f1574a49,-6.9357
6851b5039c06,-6.9446
c41a303fac3d,-6.9521
724b580145b0,-6.9541
1fb14d2a10f7,-6.9569
7c427c01d13d,-6.9603
27e85d1b1d2d,-6.966
d7f438b994ca,-6.9671
779ee525c17e,-6.9677
9e7f6ef276c2,-6.9746
e0a1ba96cba8,-6.9777
552f822fd613,-6.9811
4f2ed05f9dc0,-6.9819
7672fc029298,-6.9836
b982f093b7bc,-6.9987
e435d0ae7bc2,-7.0036
7795a37e139a,-7.0061
26e1fffd349b,-7.0064
079e5269f545,-7.0074
cfeffe022209,-7.0077
bf26d6e98fba,-7.0099
598f494b757b,-7.0162
761aed8023bf,-7.0168
fd2245fe97cd,-7.0183
c27772ace5cf,-7.0237
5d520ef215b8,-7.0258
14c1fbf43378,-7.0272
c18573a70b9b,-7.0328
69e78e4bd63a,-7.0397
bc7bc5ce73fc,-7.0403
cb14d515c834,-7.0443
6a7f481206b5,-7.0447
650a621e6275,-7.0451
3bd859380575,-7.0455
19771563bdae,-7.0473
278ed3c5b6c0,-7.0514
f44d1df07c4b,-7.0528
3500e314da49,-7.0644
a14a3b4e2e5d,-7.0678
f878eb88bde8,-7.0751
3574b4817b49,-7.078
f51d9d1030be,-7.079
1fa305189d5f,-7.0803
49c59b0ed023,-7.0813
80523740a8fa,-7.0845
0328f2a7d1d5,-7.0909
35462eef6277,-7.0927
bdd41dd3b78b,-7.0939
15b9b631b2bb,-7.095
97587e12fa7f,-7.0952
5e2bf1cc199a,-7.1011
05b2cabb4b30,-7.107
9e724cd77b50,-7.1105
292078e77c9c,-7.1146
46360dc3f5db,-7.1197
f3170853fefd,-7.1258
170367cef2c0,-7.1542
4a650489f2c5,-7.1553
66410a6ae918,-7.1563
07180b7f6d66,-7.1645
1ce87ea77ca5,-7.1653
173802329b1e,-7.1703
fd659098c88d,-7.1779
17f79ded7312,-7.1788
a8573c8f5b62,-7.1854
c2c822565728,-7.1876
a42495a27d12,-7.1941
caee70e27dfa,-7.1946
c60a7897e8da,-7.2091
e77656d44602,-7.2132
430469d92417,-7.2173
72fc0e657a6d,-7.2199
224d769fdaa4,-7.2205
36b3529e1115,-7.2358
6d598379e138,-7.2442
dfe28b19e2e3,-7.2488
8b7769e3298e,-7.2524
eedb547cc880,-7.2541
d8910a4391b8,-7.2601
f1c60b85156e,-7.2614
e127e77ce98b,-7.2711
2ba48cf2f4f7,-7.2733
231748a8b0c2,-7.2754
db07adec9ee4,-7.2838
4bf5cb6f950a,-7.2855
0f31adecb6e0,-7.2905
da2a7736af6f,-7.2928
373186892242,-7.2951
7e17f8646f26,-7.2974
9764b3600898,-7.3005
216efcb51b8d,-7.3092
4e06b149ae12,-7.3152
5a2e4c84bcba,-7.3179
c07b1e5c9a74,-7.3181
326285086dfd,-7.3221
183096ad8ed5,-7.3254
021beb9a53de,-7.3273
b16d540ee642,-7.3275
10b3caf93b04,-7.3295
ea7d417955b1,-7.3321
29e9fda6c8fd,-7.3351
adf1550ac6a0,-7.3351
aca0be106e8b,-7.3441
61912ca3903c,-7.3564
5a2c13a954f8,-7.359
d86bbaa7499a,-7.3649
a0f2db96deeb,-7.3781
2dc870b0e37b,-7.3831
ba1b4ce5e3a2,-7.3834
99d6a0e087f4,-7.3909
6661a07c8a8e,-7.3913
74caa3be5b78,-7.3925
85679772dd58,-7.4114
1a2670ad1586,-7.4167
4be743b180e8,-7.417
89530df5ff87,-7.4171
b8d0931d4234,-7.4173
8c6f1dc25b57,-7.4211
94ab3e7fa21e,-7.427
ee9db703f462,-7.4402
d490e7eb3841,-7.4491
0d0c0a154a7f,-7.4517
e8cb212698e9,-7.4521
3cece67df1bc,-7.4537
21899242fceb,-7.4578
8ef1f533626a,-7.4625
ace0a6922a3a,-7.4651
9494922215bf,-7.4716
fd7fa2747940,-7.4768
30a311ecf3ab,-7.481
cbaed587850b,-7.4811
4c16e3b90443,-7.4838
d6929efa0982,-7.4842
2099cec3ab18,-7.486
2830979bb283,-7.4919
2b7eeb7c7566,-7.4936
2bcb7dbe8452,-7.4996
afaa39214207,-7.5005
6cb4c6702316,-7.5055
6ec756e37dd1,-7.515
2ae1a2b14f80,-7.516
cb0d9cfec157,-7.5235
6c025a7258a1,-7.5278
860d771401c1,-7.5282
324828f498d9,-7.5282
13676919e72b,-7.5333
59347bb44a8b,-7.5348
cb264c0e58e8,-7.5438
dbbaa574f437,-7.5576
2c51e511c761,-7.5614
bf245db620aa,-7.5621
28eab6aa393a,-7.5783
2ca7d7b969a8,-7.5883
0fe128896293,-7.5885
93b9daf896c2,-7.5927
565256051fe0,-7.6049
13e6f6006fc7,-7.61
c7ed77b8ca04,-7.6104
2739825c1db0,-7.617
e02f8236d8ec,-7.6198
6860b153a745,-7.6215
83f2b5e75bc0,-7.623
dd905a4caca2,-7.6424
e27a449a3069,-7.6458
5d7992b6f788,-7.6466
1f77db6c6375,-7.6633
c23217413114,-7.6677
d28df9beb18c,-7.6697
9d469d2f9df3,-7.6845
20588540676e,-7.6861
92fb52af2cfa,-7.7064
2ebd337060f7,-7.708
fbab4b52981b,-7.7089
4829766bcd9a,-7.7112
86ae8629b604,-7.7273
78422f730c15,-7.7274
455e3bacab37,-7.7324
3f06bbd386de,-7.7334
656e7b3f530d,-7.7389
9008652db4a4,-7.7393
a2216089442b,-7.7637
cc8f2f90f9c9,-7.7915
dd1a06c46161,-7.7922
81775543fc6f,-7.7949
02f88b83630b,-7.7968
666cb53e0ebc,-7.8212
e678afe87c56,-7.8245
0c1dbbabfc4d,-7.8258
998a91013ce0,-7.8318
40d68dc8d99a,-7.8321
35f61758c744,-7.8403
d9b6dd98996c,-7.8482
ddea9e21cf6b,-7.85
b219efad9c8d,-7.8503
6fcf232811ba,-7.8567
7f1978674bd0,-7.8612
88d323031f3a,-7.8616
3d6dff8a6987,-7.8631
7e3d1cb2ed3c,-7.8636
e692956bcd29,-7.8654
c5fad4d386fd,-7.8842
1a49e9285fab,-7.8843
e841ea036479,-7.8849
a0a1998d3959,-7.8874
479769450a10,-7.8911
88684d0e7d23,-7.8913
45b16cb851f6,-7.8942
5710620c0831,-7.8973
3fa916e81c08,-7.9078
024318647b8b,-7.908
c156f8e5d89e,-7.9153
52b20d4ab89f,-7.9405
246fb7864966,-7.9461
4c519ad9806b,-7.96
82eb536784a1,-7.9671
8d33d5d31bee,-7.968
9cc5600eb34b,-7.9695
3928a439db99,-7.9946
d4e5ab339c74,-8.006
a39af54ef2b4,-8.0084
6c7e120aecb6,-8.0252
c969b5e6457b,-8.0337
0c979e4ecd37,-8.0371
e5638a2fc547,-8.0475
ee3e196ba9d6,-8.0488
9e78d259d0f5,-8.0489
c77003ec6db9,-8.0505
c329a3db5c49,-8.058
0d53f7cda670,-8.0593
eec8a21c1ba1,-8.0663
cf64e478f6e8,-8.0692
451c8240c956,-8.0708
7c64d5cf5462,-8.0714
16d99e39b74b,-8.0726
6cb477e1ca6c,-8.0743
b02fb694d51f,-8.0844
570edf814531,-8.0862
2e529712724d,-8.0866
b559abf41425,-8.1008
8ae92339acce,-8.1126
6b97b59041f7,-8.1194
b9732e225d90,-8.1263
ef04e040cf4e,-8.1276
80508135dea4,-8.1372
35e34279bc68,-8.1406
0c9ea7e40ff9,-8.1665
4bbe17868faf,-8.1702
93d0cce3b1ce,-8.1768
4116eafb0bfd,-8.2025
35c2911d78cb,-8.2034
5ca29f091dfe,-8.207
8c02ed8d4891,-8.2258
88bc18fa657a,-8.2282
19a0a790c855,-8.2315
89ec82f26262,-8.2553
bfb68b370a69,-8.2677
d465d831dac7,-8.276
3c07078e394e,-8.2882
48c9d73e329d,-8.2975
79669d3e3683,-8.3066
57804591b9b2,-8.3111
dac1621004e7,-8.3135
58fe0809e47e,-8.3337
506adafa56ad,-8.3376
48d64db5ab07,-8.3447
fb92203adea1,-8.3529
f2b82b1b1fe5,-8.3563
f3956f413f71,-8.3626
3c87966aafc3,-8.3832
5fb2f70aa51b,-8.3987
4e56a5dc6f4b,-8.4006
96c25d8be3f1,-8.4033
e8f38a20ccec,-8.4039
5b00f1f7017f,-8.4175
bbee9bbb13f1,-8.4227
91a245996a83,-8.4328
9a490656925d,-8.4451
c9b51ceeedad,-8.4454
940134e4ab0d,-8.4648
9af9bc936417,-8.4654
fa70dc8fd70d,-8.4705
286693bed13b,-8.4811
6bb9b0886325,-8.4916
fb7acf70879f,-8.4977
459f117cb42c,-8.4987
e37b931542d6,-8.5115
3fed5577f57d,-8.5217
c24e0afd57f8,-8.5467
2606bd057ac7,-8.5611
5610c7242ab1,-8.5655
dee8b42278ee,-8.5725
9e128ddd7ff4,-8.5902
30a134a54d03,-8.6009
66fe582ba146,-8.6151
a1355ac27e12,-8.6206
09a613f79b38,-8.6214
22b0312b9bd6,-8.6221
9bbbce75dbf7,-8.6387
f997d4586099,-8.6562
89238024c348,-8.6681
d033dc4d8e48,-8.6689
4b6f9c04a9ba,-8.6837
5d350363121c,-8.6875
8367411021f0,-8.702
a289dfc00509,-8.7106
c111ab9dba2a,-8.7234
9427966fc5b7,-8.7334
5ee875ef6c3c,-8.7543
ebac8f669003,-8.755
925202eaa9e9,-8.7569
1b2463d894c5,-8.7576
b3fe4fa1fda3,-8.7799
94de8e5695a7,-8.786
21cc76cda886,-8.8082
5acfd11f2c08,-8.8146
5c719b887dd8,-8.8191
457e53517062,-8.8247
dcdef4026828,-8.8392
0f90907a127d,-8.8511
19fcc274bccd,-8.8554
6ab5b88bd876,-8.8817
10ce092b6d5f,-8.8923
8b266d1ce2a5,-8.9026
ca2bfb8cf624,-8.9225
3d8dd66da761,-8.9269
dce2d6f12131,-8.953
aeda4f26a7cb,-8.9538
89a47238d89a,-8.956
32af35163ac6,-8.9695
11997849bd05,-8.9896
52b004f86843,-8.9916
107134f145b2,-9.0147
d7da1bf0579b,-9.0209
b4ad039cf777,-9.0301
64fe23cf42d5,-9.0387
c61042976b64,-9.0555
c7e327854276,-9.0567
deb11e0db3f9,-9.0636
14114acef724,-9.0936
c6b98ffa43b0,-9.097
a4f2f75011ec,-9.101
3a9c802ab1b0,-9.1027
6d93f24ce122,-9.117
3d1fdd8b9034,-9.1257
509014f86685,-9.1302
f0f753f2f28e,-9.1316
0b45ab67ab18,-9.1443
534b41d7aaf2,-9.1583
a0ebf02cd0bc,-9.1605
2444caa74dc2,-9.1683
5734a954807a,-9.2281
d942c2983ee9,-9.2343
22d18b619377,-9.257
aff4667962bd,-9.2596
bfa539c1ada8,-9.2629
20197b088ee3,-9.2661
8bf492c0fe18,-9.2856
ac3cce781bf0,-9.292
3e1f2e20d433,-9.2954
42f43dc3e637,-9.2988
286a925e6488,-9.3177
c256c98022dc,-9.3286
fd0cc299f7c5,-9.3326
1faae3a3bf9e,-9.339
c5e351da1539,-9.3645
d0f5eead7fc3,-9.3739
eeb5203d533e,-9.4234
26255b01c2f6,-9.4426
55169710acf9,-9.4478
76ce162cce36,-9.4507
e932d078754b,-9.4702
3113365aee2c,-9.4769
4d450fe7b148,-9.482
5a3e6ee9de81,-9.4847
cf6b1f5ecb72,-9.4864
46d95992b40b,-9.4881
6ce4420be823,-9.4907
5f94bda8d270,-9.5014
045f89a0c8ed,-9.5076
941ae3585d0b,-9.5417
b5224e746364,-9.5541
75fea2b04467,-9.5544
0a2229a2bcc3,-9.5695
02c0488b2556,-9.5877
c2557ed5e637,-9.6211
a56cbfba92a4,-9.6226
ddad22624214,-9.6288
a64031381312,-9.6433
e6f6cad8cd66,-9.6466
be0ac7344cbd,-9.6743
e81adca53d9a,-9.6786
92e174eddce3,-9.68
c95bd8fe7e75,-9.6818
ec462e7cfe96,-9.6863
b48362d4388a,-9.6887
b66f05321b20,-9.6954
7c86f1a58579,-9.6978
5e26ef022db8,-9.6991
e8b96846a150,-9.7118
cc660a92534e,-9.7146
b3f30d836f8d,-9.7447
7dccc7690c33,-9.7586
6690f5ef7245,-9.8223
24c41d85d368,-9.8281
a36b768031a3,-9.8334
2a4a87b745e9,-9.8338
67b214f6ebc4,-9.8658
54a4a5efae40,-9.8704
ad307a2d584b,-9.92
1621b9cdb2ad,-9.9696
81438c7c38f8,-9.9697
de43f0bd40ae,-10.0269
f0b3c5a010e7,-10.0442
08be527d8445,-10.0555
8237101be409,-10.0569
edce1893404d,-10.0684
13c1895ffab8,-10.0718
8c0a525077e5,-10.0866
b2e905388546,-10.0901
5dba8a6a1a9a,-10.1069
8f059feb56d5,-10.1156
b7378f67d280,-10.1321
964f8c78bb28,-10.1328
f72aedf2029f,-10.1337
7bb1764114fa,-10.1368
d76ef180849f,-10.1447
fd803db1a09f,-10.1609
a33b8d26520a,-10.1622
bd8abaa2122f,-10.1785
9cb78f77308d,-10.2026
b5a9a7c585df,-10.2055
a474b635b76e,-10.2278
70fbd7a602d5,-10.2333
50aa1725d878,-10.2659
0d9f0cdfbfed,-10.2709
83f4fe903bcb,-10.2945
293468005e2f,-10.302
455f5a2df870,-10.3034
7855fb192e1e,-10.3049
3f65c725dc44,-10.3082
7afe5d173d75,-10.3247
ca675a3b4202,-10.3288
cdc7815761a5,-10.3635
265072a058d0,-10.3749
6cf24d921827,-10.3842
3fb982ddcd9a,-10.4377
0101d4a1ee0a,-10.4386
14205c7d70e7,-10.4407
ca65cad6d4f0,-10.4724
ce73abf950dc,-10.4775
852e9cfea1c0,-10.5372
cd65ec71772c,-10.5525
20a75afe764a,-10.5587
2216b16531a3,-10.5609
23a6930883ae,-10.5643
a69f4f76a0d8,-10.5681
0924754ef1d3,-10.5869
269c4af5bd4c,-10.6279
f06ef260b2f3,-10.6529
7286871bdcc1,-10.6652
3109ed71ffd7,-10.6792
aaca1392e2a6,-10.6946
92f26ac73f28,-10.7073
d1750609b382,-10.8068
47607a70f576,-10.8232
235527c6af98,-10.838
1b4a8120c142,-10.8583
d323b38e9b32,-10.8911
bcebe7d7befc,-10.8975
5fc3cf2b85fd,-10.937
afa997d5b019,-10.945
648f56d74d1e,-10.9602
09d886b14afd,-10.9651
baddcb881eb5,-10.9834
575370eaa40d,-10.9931
a829c2bb7dcc,-11.0036
97f8d16588c0,-11.017
c8b07eaca7ea,-11.0203
c2db6d8fa8f2,-11.1042
5271112127e8,-11.1123
f4fea2ed9034,-11.1382
0ead855b743b,-11.1534
db4bd3720b34,-11.2015
2b0e3e97f2ca,-11.2028
2627820ed4f5,-11.2134
2367f791b4ce,-11.2603
6d74a1849eec,-11.2814
2b9d1cf4b89d,-11.2824
da1371c23a41,-11.3001
fee091e53f90,-11.3255
207a7d0bf412,-11.3325
7eb0c14dc91c,-11.348
f299fb1d633d,-11.3956
0610ac8f30ac,-11.4205
825fba687568,-11.4553
714e7a59938b,-11.4998
d20f9746c856,-11.5133
d7e9f554f7e9,-11.5202
191cdbb41659,-11.5424
fe79be0887e5,-11.5458
323d902713f0,-11.5653
407369d095f7,-11.5738
7ceea4a95b9e,-11.5783
a5c7eebe1f68,-11.5845
b34faab24595,-11.5896
349310c988cc,-11.6144
15593095377e,-11.6399
692eced69e79,-11.6435
e0cf0b11847a,-11.6503
23c6034da647,-11.6551
cf0ba17e2619,-11.7162
4e72811284ba,-11.7349
212f4ab216f3,-11.742
90ae0d5ff6bc,-11.8092
7f04836b6185,-11.8155
3c16119077d7,-11.8335
090b49f1bfdf,-11.8345
3ef51c8f3559,-11.8597
34a86ea4c236,-11.8767
8165db8023f1,-11.879
3f97f367946f,-11.8871
70e4aeeaa99c,-11.9085
56fd44a47d05,-11.9165
45b335c5a22d,-11.9337
95d5b463427d,-11.9916
542d05e30ebb,-12.0007
d7c6bac58919,-12.0349
a90aff852173,-12.0739
b354c06149b6,-12.1043
fdddc41965b9,-12.1067
d7812a99ecd4,-12.1268
8bb41bf34645,-12.1755
45213d7a2a88,-12.1873
a56a54367efd,-12.19
63c280f991ba,-12.1943
a9d137148c67,-12.1956
24fc44ec8bac,-12.236
9d47b62b91fb,-12.2415
fbbb2bc454b9,-12.3151
dfda0aa89edb,-12.4351
ad462e4deb96,-12.4499
c0e3d609ffe1,-12.4636
219c4fd8313c,-12.4695
bd485876b8f7,-12.5122
c44a28baa3ba,-12.5724
9e532287aa4e,-12.6319
fe94838db247,-12.6333
56e9859783dc,-12.6386
c89c730c012a,-12.6524
e9f5928c2a94,-12.6529
fbc8f1d31cfa,-12.6759
b572f9af4a8f,-12.6821
26f7c7a8b015,-12.7773
c8d836d2bf8c,-12.7907
9f93456f3614,-12.796
5998aab41f53,-12.7962
e9cacdddbbaf,-12.8
71d3ba96f357,-12.8427
0d83144bf93c,-12.8511
e3fb7c6dff2b,-12.8883
6e3e2ca23526,-12.9302
cbe50ef07545,-12.9432
ee88ad9da8e3,-12.9505
796b54b17d0c,-12.9668
628c97497d88,-13.1116
0ca5c5823888,-13.1394
64edaebf4ada,-13.1555
edd9014abd99,-13.1936
07ce2262937b,-13.2454
3f3aed184c37,-13.2593
85153648c6d0,-13.2882
be33771e8eec,-13.2895
c8931f273c88,-13.389
ab628a881247,-13.3896
7ff7bed1c8c6,-13.4367
6a2473ca1d1e,-13.4663
275db555af84,-13.4788
1040422d01b1,-13.5978
2aaacb297fa6,-13.6295
d979abcbbc91,-13.6509
2ec809a36a77,-13.6548
98b78f735c27,-13.6615
dcc0702d74e8,-13.6621
65a0f0e90407,-13.7009
08f082c84ddb,-13.7041
ce60b3c07874,-13.7427
f7e2a5d58f3b,-13.7856
55e1752ab375,-13.9139
1787844adbf5,-13.9558
f3941b586eba,-13.9604
df51b56693f5,-13.9708
467dd5aded93,-13.9834
d2f6028d91ce,-14.0219
96ed93624bae,-14.1375
ae09820775af,-14.2512
447949aae56e,-14.257
bcdc63ed3302,-14.2582
089a2201cd1d,-14.2799
b4ff941b29bf,-14.3321
37314a4f6a14,-14.3398
ee9a0e93cdeb,-14.3985
afe8c70ec714,-14.4232
450c64ffb38a,-14.4362
9c4a4c3109b7,-14.5091
1b7522d07ddb,-14.6149
662817fc2478,-14.6433
f4b949b41be0,-14.656
5f57b863aece,-14.6686
003206a09662,-14.676
f1773711c409,-14.7221
181fce2770a4,-14.7873
c989f50fd142,-14.8165
52eeea74b44a,-14.9031
228737ded4df,-14.9695
99542feba2d4,-14.9812
70c27c3a12bf,-15.034
b8ce3c74e718,-15.041
ac3482385630,-15.2149
29cbae5b007e,-15.2393
557fa413eff1,-15.3011
201dccd2a785,-15.341
5ceea86811cc,-15.3497
7a0ab7164335,-15.4006
9f8ff5bf287c,-15.4081
29e244898c8c,-15.4171
a1cec1c23e18,-15.449
3bb0a93c1301,-15.4588
bd38c6e4f1b3,-15.4664
1ce78fcbaaf2,-15.521
21e8e9cd202e,-15.5332
005aaaca5980,-15.6395
a13ec39865b9,-15.6429
2142509d69ff,-15.6809
750c7de0ca76,-15.6826
d448e1d783ef,-15.9503
515bf10b7c69,-15.978
ce3cadf8fa1c,-16.2093
1b8bb564f942,-16.3713
6ba60f1f6cda,-16.4113
f568d218cb8a,-16.5533
acbeb7c4db04,-16.5771
bb0797946b98,-16.6097
b3125b87d72a,-16.7206
898fe40e6742,-16.8342
a79b2cdbc3ac,-16.8526
e93c7b6534a1,-16.886
7d15d2c2c125,-16.945
842189a35da7,-16.9551
33dea960fefa,-17.0481
dd0d4f76641e,-17.0935
488a9ad4cc85,-17.3612
10623f186150,-17.7794
33f5a87f3d58,-17.9742
240f495df934,-17.9772
8fa0020d1e72,-18.1626
60dff6c0f1df,-18.438
fb35645b93d9,-18.4765
566892148a4d,-18.4861
c9b2430c78e3,-18.5162
a9bf1292e830,-18.5632
712c9b961156,-18.6392
05ccacebf61c,-18.8794
f79c30dea126,-19.118
0d17f6ed4976,-19.1522
e8b6c5bd2199,-19.172
d4e399e5ed44,-19.6473
b1a3b1b49361,-19.7467
71d358bd528f,-19.7878
7aa7c93452c6,-19.9139
8e022bf7b696,-20.0887
f9e3b91fb178,-21.0677
e7c623783f90,-21.864
fcbc2c88e747,-21.8903
8acb66577c62,-22.01
3f4f689585c8,-22.3203
27d261d10a2b,-22.3502
427d0105c903,-22.6483
1537438596bb,-22.8384
ef8c244ce9ff,-22.9097
95aa222bcde3,-23.1316
9de5a51661f4,-23.4043
f07ec7b2c9c2,-23.763
d6b28830f96f,-23.8734
fc8848a6c3d3,-24.2012
74f7bb7c814d,-24.3623
e26ecdbe3cf0,-25.0229
b2ea06f8f7b8,-25.1485
8955f9790877,-25.5367
7ad650f4a735,-25.8515
25ed253b3034,-25.864
ad20bcf52871,-25.8778
45f158e5ffc4,-29.3338
f8651e533393,-29.3921
1d6e035cd811,-30.9094
3338ad4044b5,-30.9801
02601bb5b31c,-31.4861
3a89c93966b2,-31.6917
6321e5b0c16c,-36.4734
19e8ebeadf56,-37.3107
dbecf46c82c2,-38.252
666d19eac491,-39.3628
71e0ec352d6d,-40.01
190ae8896f83,-46.5949
046f2d8e87b3,-66.3831
